id_estabelecimento,projeto,fonte,nome,sigla,natureza,categoria,abrangencia,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,cod_IBGE,uf,cep,ddd,telefone1,ramal1,telefone2,ramal2,whatsapp,email,24horas,horario_inicio,horario_fim,dias_funcionamento,presencial,online,funcionamento_pandemia,obs_pandemia,latitude,longitude,observacao
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Nossa Senhora da Luz,,público,Saúde,Local,,Avenida,Brasil,2667,,,Centro,Medianeira,4115804,PR,85884000,,,,,,,,,,,,,,,,"-25,2969387","-54,0996049",
,penhas,conexoes_nudems_dpes,Hospital Ministro Costa Cavalcanti,,público,Saúde,Local,,Avenida,Gramado,580,,,Vila A,Foz do Iguaçu,4108304,PR,85860460,,,,,,,,,,,,,,,,"-25,4993534","-54,5687224",
,penhas,conexoes_nudems_dpes,Hospital Nossa Sra. das Graças Maternidade Mater Dei,,público,Saúde,Local,,Rua,Conselheiro Laurindo,540,,,Centro,Curitiba,4106902,PR,80060100,,,,,,,,,,,,,,,,"-25,4315352","-49,2646169",
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Municipal de São José dos Pinhais,,público,Saúde,Local,,Rua,Cel. Luiz Victorino Ordine,1747,,,São Pedro,São José dos Pinhais,4125506,PR,83005040,,,,,,,,,,,,,,,,"-25,5435281","-49,1970623",
,penhas,conexoes_nudems_dpes,Hospital Universitário Regional do Norte do Paraná,,público,Saúde,Local,,Avenida,Robert Koch,60,,,Operária,Londrina,4113700,PR,86038350,,,,,,,,,,,,,,,,"-23,3263052","-51,1287934",
,penhas,conexoes_nudems_dpes,Santa Casa Misericórdia de Jacarezinho,,público,Saúde,Local,,Avenida,Getúlio Vargas,1248,,,Centro,Jacarezinho,4111803,PR,86400000,,,,,,,,,,,,,,,,"-23,1592556","-49,9700604",
,penhas,conexoes_nudems_dpes,Hospital Regional do Norte Pioneiro,,público,Saúde,Local,,Rua,Genor Juliano,11,,,Jardim Monte Verde,Santo Antônio da Platina,4124103,PR,,,,,,,,,,,,,,,,,"-23,2915929","-50,0571062",
,penhas,conexoes_nudems_dpes,Hospital Municipal de Araucária,,público,Saúde,Local,,Rua,Rozália Wzorek,77,,,Sabiá,Araucária,4101804,PR,83708000,,,,,,,,,,,,,,,,"-25,5792685","-49,3924503",
,penhas,conexoes_nudems_dpes,Hospital Regional do Sudoeste Walter Alberto Pecoits F.B.,,público,Saúde,Local,,Rodovia,Contorno Leste,200,,,Água Branca,Francisco Beltrão,4108403,PR,85601000,,,,,,,,,,,,,,,,"-26,1135187","-53,04096029999999",
,penhas,conexoes_nudems_dpes,Hospital Geral Municipal São Francisco de Assis,,público,Saúde,Local,,Avenida,Renato Monteiro,1235,,,Bairro Novo Horizonte,Porto Real,3304110,RJ,27570000,,,,,,,,,,,,,,,,"-22,417558","-44,30353600000001",
,penhas,conexoes_nudems_dpes,Hospital Maternidade de Angra dos Reis - HMAR,,público,Saúde,Local,,Rua,Dr. Coutinho,84,,,Centro,Angra dos Reis,3300100,RJ,,,,,,,,,,,,,,,,,"-23,0068996","-44,3137211",
,penhas,conexoes_nudems_dpes,Hospital Municipal Victor de Souza Breves,,público,Saúde,Local,,Rua,Nilo Peçanha,85,,,Centro,Mangaratiba,3302601,RJ,23860000,,,,,,,,,,,,,,,,"-22,9612315","-44,0396247",
,penhas,conexoes_nudems_dpes,Hospital Público Municipal de Macaé - HPM,,público,Saúde,Local,,Rodovia,RJ-168,km 4,,,Virgem Santa,Macaé,3302403,RJ,,,,,,,,,,,,,,,,,"-22,3550713","-41,8190039",
,penhas,conexoes_nudems_dpes,Maternidade Escola da UFRJ,,público,Saúde,Local,,Rua,das Laranjeiras,180,,,Laranjeiras,Rio de Janeiro,3304557,RJ,22240001,,,,,,,,,,,,,,,,"-22,9327728","-43,1851965",
,penhas,conexoes_nudems_dpes,SES RJ Complexo Regional Mesquita Maternidade e Clínica Mulher,,público,Saúde,Local,,Avenida,Dr. Carvalhães,400,,,Rocha Sobrinho,Mesquita,3302858,RJ,,,,,,,,,,,,,,,,,"-22,7841462","-43,4094658",
,penhas,conexoes_nudems_dpes,SES RJ Hospital da Mulher Heloneida Studart,,público,Saúde,Local,,Lote,1745,s/n,,,Jardim Jose Bonifaci,São João de Meriti,3305109,RJ,,,,,,,,,,,,,,,,,"-22,7929629","-43,36081679999999",
,penhas,conexoes_nudems_dpes,SES RJ Hospital Estadual Azevedo Lima,,público,Saúde,Local,,Rua,Teixeira de Freitas,30,,,Fonseca,Niterói,3303302,RJ,24130616,,,,,,,,,,,,,,,,"-22,8799998","-43,0785387",
,penhas,conexoes_nudems_dpes,SES RJ Hospital Estadual dos Lagos Nossa Senhora de Nazaré,,público,Saúde,Local,,Rua,Manoel Domingos dos Santos,s/n,,,Barreira,Saquarema,3305505,RJ,28993000,,,,,,,,,,,,,,,,"-22,8922348","-42,4770477",
,penhas,conexoes_nudems_dpes,SMS Coordenação de Emergência Regional CER Realengo AP 51,,público,Saúde,Local,,Rua,Nilopolis,329,,,Realengo,Rio de Janeiro,3304557,RJ,21725090,,,,,,,,,,,,,,,,"-22,8668445","-43,4417548",
,penhas,conexoes_nudems_dpes,SMS Hospital Municipal Albert Schweitzer AP 51,,público,Saúde,Local,,Rua,Nilopolis,329,,,Realengo,Rio de Janeiro,3304557,RJ,21725090,,,,,,,,,,,,,,,,"-22,8668445","-43,4417548",
,penhas,conexoes_nudems_dpes,SMS Hospital Municipal Miguel Couto AP 21,,público,Saúde,Local,,Rua,Mário Ribeiro,117,,,Leblon,Rio de Janeiro,3304557,RJ,22430160,,,,,,,,,,,,,,,,"-22,9776339","-43,2240139",
,penhas,conexoes_nudems_dpes,SMS Hospital Municipal Pedro II AP 53,,público,Saúde,Local,,Rua,do Prado,325,,,Santa Cruz,Rio de Janeiro,3304557,RJ,23555012,,,,,,,,,,,,,,,,"-22,9126619","-43,6877054",
,penhas,conexoes_nudems_dpes,SMS Hospital Municipal Rocha Faria AP 52,,público,Saúde,Local,,Avenida,Cesário de Melo,3215,,,Campo Grande,Rio de Janeiro,3304557,RJ,23050101,,,,,,,,,,,,,,,,"-22,9083816","-43,5623467",
,penhas,conexoes_nudems_dpes,SMS Maternidade Alexander Fleming Ap 33,,público,Saúde,Local,,Rua,Jorge Schmidt,331,,,Marechal Hermes,Rio de Janeiro,3304557,RJ,21610645,,,,,,,,,,,,,,,,"-22,8644608","-43,3711189",
,penhas,conexoes_nudems_dpes,SMS Maternidade Carmela Dutra Ap 32,,público,Saúde,Local,,Rua,Aquidabã,1037,,,Lins de Vasconcelos,Rio de Janeiro,3304557,RJ,20720292,,,,,,,,,,,,,,,,"-22,9112195","-43,29097429999999",
,penhas,conexoes_nudems_dpes,SMS Maternidade da Mulher Mariska Ribeiro Ap 51,,público,Saúde,Local,,Praça,Primeiro de Maio,s/n,,,Bangu,Rio de Janeiro,3304557,RJ,21830000,,,,,,,,,,,,,,,,"-22,8762315","-43,4719683",
,penhas,conexoes_nudems_dpes,SMS Maternidade Fernando Magalhães Ap 10,,público,Saúde,Local,,Rua,General José Cristino,87,,,São Cristóvão,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,8951783","-43,2257618",
,penhas,conexoes_nudems_dpes,SMS Maternidade Herculano Pinheiro Ap 33,,público,Saúde,Local,,Avenida,Min Edgard Romero,276,,,Madureira,Rio de Janeiro,3304557,RJ,21360200,,,,,,,,,,,,,,,,"-22,8704671","-43,3349972",
,penhas,conexoes_nudems_dpes,SMS Maternidade Maria Amélia Buarque de Hollanda Ap 10,,público,Saúde,Local,,Rua,Moncorvo Filho,67,,,Centro,Rio de Janeiro,3304557,RJ,20211340,,,,,,,,,,,,,,,,"-22,9089035","-43,1916882",
,penhas,conexoes_nudems_dpes,SMS Maternidade Paulino Werneck Ap 31,,público,Saúde,Local,,Estrada,da Cacuia,745,,,Ilha do Governador,Rio de Janeiro,3304557,RJ,21921001,,,,,,,,,,,,,,,,"-22,810806","-43,1848431",
,penhas,conexoes_nudems_dpes,Hospital Universitário Antônio Pedro,,público,Saúde,Local,,Rua,Marquês do Paraná,303,,,Centro,Niterói,3303302,RJ,24033900,,,,,,,,,,,,,,,,"-22,895244","-43,1125676",
,penhas,conexoes_nudems_dpes,Hospital Municipal São João Batista,,público,Saúde,Local,,Rua,Nossa Senhora das Gracas,235,,,Sao Geraldo,Volta Redonda,3306305,RJ,27253610,,,,,,,,,,,,,,,,"-22,5146174","-44,0878604",
,penhas,conexoes_nudems_dpes,Maternidade Santa Cruz da Serra,,público,Saúde,Local,,Avenida,Automovel Clube,275,,,Santa Cruz da Serra,Duque de Caxias,3301702,RJ,25272405,,,,,,,,,,,,,,,,"-22,6423876","-43,2802695",
,penhas,conexoes_nudems_dpes,Hospital Flávio Leal,,público,Saúde,Local,,Rua,Roberto Silveira,50,,,Centro,Piraí,3304003,RJ,27175000,,,,,,,,,,,,,,,,"-22,6287111","-43,903875",
,penhas,conexoes_nudems_dpes,Hospital Geral de Arraial do Cabo,,público,Saúde,Local,,Avenida,Getúlio Vargas,s/n,,,Distrito Canaã,Arraial do Cabo,3300258,RJ,,,,,,,,,,,,,,,,,"-22,9725224","-42,0285145",
,penhas,conexoes_nudems_dpes,UERJ Hospital Univ Pedro Ernesto,,público,Saúde,Local,,Rua,Felipe Camarão,58,,,bairro central,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,9149449","-43,235883",
,penhas,conexoes_nudems_dpes,MS Hospital Federal de Bonsucesso,,público,Saúde,Local,,Avenida,Londres,616,,,Bonsucesso,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,8663423","-43,2484534",
,penhas,conexoes_nudems_dpes,MS HSE Hospital dos Servidores do Estado,,público,Saúde,Local,,Avenida,Sacadura Cabral,178,,,Saúde,Rio de Janeiro,3304557,RJ,20221161,,,,,,,,,,,,,,,,"-22,8965481","-43,1881039",
,penhas,conexoes_nudems_dpes,SMS Hospital Municipal Lourenço Jorge Ap 40,,público,Saúde,Local,,Avenida,Ayrton Senna,2000,,,Barra da Tijuca,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,9969669","-43,36577279999999",
,penhas,conexoes_nudems_dpes,HUV Hospital Universitário de Vassouras,,público,Saúde,Local,,Rua,Vicente Celestino,201,,,Madruga,Vassouras,3306206,RJ,27700000,,,,,,,,,,,,,,,,"-22,3979358","-43,6534241",
,penhas,conexoes_nudems_dpes,Hospital Alcides Carneiro,,público,Saúde,Local,,Rua,Vigario Correa,1345,,,Corrêas,Petrópolis,3303906,RJ,25720265,,,,,,,,,,,,,,,,"-22,4491449","-43,1403845",
,penhas,conexoes_nudems_dpes,Hospital Universitário Gaffrée e Guinle,,público,Saúde,Local,,Rua,Mariz e Barros,775,,,Maracanã,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,9164964","-43,2205561",
,penhas,conexoes_nudems_dpes,Maternidade Municipal Dr. Mário Niajar,,público,Saúde,Local,,Rua,Dr. Alfredo Backer,324,,,Alcantara,São Gonçalo,3304904,RJ,24452005,,,,,,,,,,,,,,,,"-22,8183745","-43,0121356",
,penhas,conexoes_nudems_dpes,Hospital Municipal Hugo Miranda,,público,Saúde,Local,,Rua,Sao Pedro de Alcantara,1,,,Pontal,Paraty,3303807,RJ,23970000,,,,,,,,,,,,,,,,"-23,215968","-44,7133713",
,penhas,conexoes_nudems_dpes,IFF Fiocruz,,público,Saúde,Local,,Avenida,Rui Barbosa,716,,,Flamengo,Rio de Janeiro,3304557,RJ,22250020,,,,,,,,,,,,,,,,"-22,9422869","-43,1742243",
,penhas,conexoes_nudems_dpes,HGNI Hospital Geral de Nova Iguaçu,,público,Saúde,Local,,Avenida,Henrique Duque Estrada Meyer,953,,,Posse,Nova Iguaçu,3303500,RJ,26030380,,,,,,,,,,,,,,,,"-22,7314122","-43,4623734",
,penhas,conexoes_nudems_dpes,SMS Maternidade da Rocinha Ap 21,,público,Saúde,Local,,Avenida,Niemeyer,776,,,São Conrado,Rio de Janeiro,3304557,RJ,22610095,,,,,,,,,,,,,,,,"-22,9935182","-43,2528402",
,penhas,conexoes_nudems_dpes,Hospital Maternidade Tereza Sacchi de Moura,,público,Saúde,Local,,Avenida,Tenente José Eduardo,200,,,Ano Bom,Barra Mansa,3300407,RJ,27323240,,,,,,,,,,,,,,,,"-22,53879","-44,17286499999999",
,penhas,conexoes_nudems_dpes,Hospital Municipal da Mulher em Cabo Frio,,público,Saúde,Local,,Rua,Florisbela Pena,s/n,,,Braga,Cabo Frio,3300704,RJ,28908145,,,,,,,,,,,,,,,,"-22,8918765","-42,0315381",
,penhas,conexoes_nudems_dpes,Hospital Dr. José Pedro Bezerra,,público,Saúde,Local,,Rua,Araquari,s/n,,,Conjunto Santa Catarina,Natal,2408102,RN,59110390,,,,,,,,,,,,,,,,"-5,751239099999999","-35,255371",
,penhas,conexoes_nudems_dpes,Hospital Regional Alfredo Mesquita,,público,Saúde,Local,,Rua,Dr. Pedro Matos,s/n,,,Ferreiro Torto,Macaíba,2407104,RN,59280000,,,,,,,,,,,,,,,,"-5,858078","-35,3409642",
,penhas,conexoes_nudems_dpes,Hospital Universitário Ana Bezerra,,público,Saúde,Local,,Praça,Tequinha Farias,13,,,Centro,Santa Cruz,2411205,RN,59200000,,,,,,,,,,,,,,,,"-6,226977199999999","-36,0209835",
,penhas,conexoes_nudems_dpes,Maternidade Escola Januário Cicco,,público,Saúde,Local,,Avenida,Nilo Peçanha,270,,,Petrópolis,Natal,2408102,RN,59012300,,,,,,,,,,,,,,,,"-5,7821899","-35,1984927",
,penhas,conexoes_nudems_dpes,Maternidade Professor Leide Morais,,público,Saúde,Local,,Avenida,das Fronteiras,s/n,,,Nossa Sra. da Apresentação,Natal,2408102,RN,59114275,,,,,,,,,,,,,,,,"-5,7563809","-35,2637273",
,penhas,conexoes_nudems_dpes,Hospital Maternidade do Divino Amor,,público,Saúde,Local,,Avenida,Tenente Medeiros,145,,,Centro,Parnamirim,2403251,RN,59140020,,,,,,,,,,,,,,,,"-5,9100967","-35,2598407",
,penhas,conexoes_nudems_dpes,Hospital Dr. Percílio Alves de Oliveira,,público,Saúde,Local,,Rua,Bela Vista,1237,,Conjunto Luiz Varela,,Ceará-Mirim,2402600,RN,59570000,,,,,,,,,,,,,,,,"-5,642750899999999","-35,4212185",
,penhas,conexoes_nudems_dpes,Hospital Regional da Mulher Parteira Maria Correia (HRMPMC),,público,Saúde,Local,,Rua,Francisco Bessa,168,,,Nova Betania,Mossoró,2408003,RN,59612207,,,,,,,,,,,,,,,,"-5,1804368","-37,35342139999999",
,penhas,conexoes_nudems_dpes,Hospital Maternidade Almeida Castro (HMAC),,público,Saúde,Local,,Rua,Juvenal Lamartine,334,,Centro (ou Bom Jardim/Santo Antônio),Centro (ou Bom Jardim/Santo Antônio),Mossoró,2408003,RN,59600155,,,,,,,,,,,,,,,,"-5,173111599999999","-37,33578",
,penhas,conexoes_nudems_dpes,Hospital Maternidade Mãe Esperança,,público,Saúde,Local,,Rua,Venezuela,2350,,Embratel,,Porto Velho,1100205,RO,76820810,,,,,,,,,,,,,,,,"-8,7536987","-63,88165229999999",
,penhas,conexoes_nudems_dpes,Hospital Dr. Claudionor Couto Roriz,,público,Saúde,Local,,Avenida,Dom Bosco,1300,,,Dom Bosco,Ji-Paraná,1100122,RO,76907734,,,,,,,,,,,,,,,,"-10,8694862","-61,94869869999999",
,penhas,conexoes_nudems_dpes,Hospital Regional Adamastor Teixeira de Oliveira,,público,Saúde,Local,,Avenida,Sabino Bezerra de Queiroz,4531,,,Jardim América,Vilhena,1100304,RO,,,,,,,,,,,,,,,,,"-12,7374605","-60,1318582",
,penhas,conexoes_nudems_dpes,Hospital de Base Porto Velho,,público,Saúde,Local,,Avenida,Governador Jorge Teixeira,3766,,,Setor Industrial,Porto Velho,1100205,RO,,,,,,,,,,,,,,,,,"-8,736680000000002","-63,8900928",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil N. Sra. de Nazareth,,público,Saúde,Local,,Avenida,Presidente Costa e Silva,1100,,,São Pedro,Boa Vista,1400100,RR,69308000,,,,,,,,,,,,,,,,"2,8301017","-60,6673426",
,penhas,conexoes_nudems_dpes,Hospital de Clínicas,,público,Saúde,Local,,Rua,Ramiro Barcelos,2350,,,,Porto Alegre,4314902,RS,,,,,,,,,,,,,,,,,"-30,0386758","-51,2066682",
,penhas,conexoes_nudems_dpes,Hospital Femina,,público,Saúde,Local,,Rua,Mostardeiro,17,,,Moinhos de Vento,Porto Alegre,4314902,RS,90430001,,,,,,,,,,,,,,,,"-30,0293352","-51,20684019999999",
,penhas,conexoes_nudems_dpes,Hospital Geral,,público,Saúde,Local,,Avenida,Prof. Antônio Vignoli,255,,,Pres. Vargas,Caxias do Sul,4305108,RS,95070561,,,,,,,,,,,,,,,,"-29,16138","-51,1560893",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil Presidente Vargas,,público,Saúde,Local,,Avenida,Independência,661,,,,Porto Alegre,4314902,RS,90035076,,,,,,,,,,,,,,,,"-30,0295644","-51,2146818",
,penhas,conexoes_nudems_dpes,Hospital Nossa Senhora da Conceição SA,,público,Saúde,Local,,Avenida,Francisco Trein,596,,,Cristo Redentor,Porto Alegre,4314902,RS,91350200,,,,,,,,,,,,,,,,"-30,0167924","-51,1589788",
,penhas,conexoes_nudems_dpes,Hospital Universitário de Canoas,,público,Saúde,Local,,Avenida,Farroupilha,8001,,,São José,Canoas,4304606,RS,92425900,,,,,,,,,,,,,,,,"-29,8873791","-51,1562996",
,penhas,conexoes_nudems_dpes,Hospital Universitário Dr. Miguel Riet Corrêa Júnior,,público,Saúde,Local,,Rua,Visc. de Paranaguá,102,,,Centro,Rio Grande,4315602,RS,96200190,,,,,,,,,,,,,,,,"-32,0291779","-52,1028538",
,penhas,conexoes_nudems_dpes,Hospital São Francisco de Assis,,público,Saúde,Local,,Rua,Theno Jose Berlitz,50,,,Centro,Parobé,4314050,RS,95630000,,,,,,,,,,,,,,,,"-29,625348","-50,8383169",
,penhas,conexoes_nudems_dpes,Hospital de Campo Bom Dr. Lauro Reus,,público,Saúde,Local,,Rua,Osvaldo Cruz,116,,E,Bela Vista,Campo Bom,4303905,RS,93700000,,,,,,,,,,,,,,,,"-30,0357365","-51,1916907",
,penhas,conexoes_nudems_dpes,Fundação de Saúde Pública de Novo Hamburgo FSNH,,público,Saúde,Local,,Avenida,Pedro Adams Filho,6520,,,Operario,Novo Hamburgo,4313409,RS,93315544,,,,,,,,,,,,,,,,"-29,6749817","-51,1325301",
,penhas,conexoes_nudems_dpes,Hospital Sapiranga,,público,Saúde,Local,,Rua,Getúlio Vargas,527,,,Sapiranga,Sapiranga,4319901,RS,93800000,,,,,,,,,,,,,,,,"-29,6407442","-51,00702870000001",
,penhas,conexoes_nudems_dpes,Santa Casa de Caridade Jaguarao,,público,Saúde,Local,,Praça,Dr. Hermes Pinto Afonso,s/n,,,Centro,Jaguarão,4311007,RS,96300000,,,,,,,,,,,,,,,,"-32,5644679","-53,3715749",
,penhas,conexoes_nudems_dpes,Irmandade da Santa Casa de Misericórdia de Porto Alegre,,público,Saúde,Local,,Rua,Professor Annes Dias,295,,,Centro,Porto Alegre,4314902,RS,90020090,,,,,,,,,,,,,,,,"-30,0304451","-51,2228279",
,penhas,conexoes_nudems_dpes,Hospital São João Batista,,público,Saúde,Local,,Avenida,Conego Peres,765,,,Centro,Nova Prata,4313300,RS,95320000,,,,,,,,,,,,,,,,"-28,7842626","-51,61213979999999",
,penhas,conexoes_nudems_dpes,Hospital São João Sananduva,,público,Saúde,Local,,Avenida,Salzano da Cunha,9,,,Centro,Sananduva,4316600,RS,99840000,,,,,,,,,,,,,,,,"-27,9510035","-51,81463309999999",
,penhas,conexoes_nudems_dpes,Hospital Notre Dame São Sebastião,,público,Saúde,Local,,Rua,Padre Reus,80,,,Espumoso,Espumoso,4307500,RS,99400000,,,,,,,,,,,,,,,,"-28,723961","-52,848889",
,penhas,conexoes_nudems_dpes,Hospital São Vicente de Paulo,,público,Saúde,Local,,Rua,Osvaldo Cruz,381,,,Centro,Três de Maio,4321808,RS,98910000,,,,,,,,,,,,,,,,"-27,7804588","-54,23680410000001",
,penhas,conexoes_nudems_dpes,Hospital São José Arroio do Meio,,público,Saúde,Local,,Rua,Julio de Castilhos,314,,,Centro,Arroio do Meio,4301008,RS,95940000,,,,,,,,,,,,,,,,"-29,4023931","-51,94661379999999",
,penhas,conexoes_nudems_dpes,Hospital Beneficente Santa Terezinha,,público,Saúde,Local,,Rua,Júlio de Castilhos,791,,,Centro,Encantado,4306809,RS,95960000,,,,,,,,,,,,,,,,"-29,2389806","-51,865647",
,penhas,conexoes_nudems_dpes,Hospital Estrela,,público,Saúde,Local,,Rua,Geraldo Pereira,405,,,Centro,Estrela,4307807,RS,95880000,,,,,,,,,,,,,,,,"-29,5057724","-51,9659772",
,penhas,conexoes_nudems_dpes,Hospital Bruno Born,,público,Saúde,Local,,Avenida,Benjamin Constant,881,,,Centro,Lajeado,4311403,RS,95900010,,,,,,,,,,,,,,,,"-29,4629451","-51,9661192",
,penhas,conexoes_nudems_dpes,Hospital Escola da UFPel,,público,Saúde,Local,,Rua,Prof. Dr. Araújo,538,,,Centro,Pelotas,4314407,RS,96020360,,,,,,,,,,,,,,,,"-31,7647896","-52,3469886",
,penhas,conexoes_nudems_dpes,UCPEL Hospital Universitário São Francisco de Paula,,público,Saúde,Local,,Rua,Marechal Deodoro,1123,,,Centro,Pelotas,4314407,RS,96020220,,,,,,,,,,,,,,,,"-31,7574919","-52,3408242",
,penhas,conexoes_nudems_dpes,Hospital Regional das Missões,,público,Saúde,Local,,Rua,Antonio Manoel,701,,,Centro,Santo Ângelo,4317509,RS,98801690,,,,,,,,,,,,,,,,"-28,3057734","-54,2635587",
,penhas,conexoes_nudems_dpes,Hospital Tramandaí,,público,Saúde,Local,,Avenida,Emancipação,1255,,,Centro,Tramandaí,4321600,RS,95590000,,,,,,,,,,,,,,,,"-29,9921787","-50,1400073",
,penhas,conexoes_nudems_dpes,HRSJ Hospital Regional de São Jerônimo,,público,Saúde,Local,,Avenida,Rio Branco,1008,,01,Bela Vista,São Jerônimo,4318408,RS,96700000,,,,,,,,,,,,,,,,"-29,9593282","-51,7161977",
,penhas,conexoes_nudems_dpes,Hospital Regional de São José Dr. Homero Miranda Gomes,,público,Saúde,Local,,Rua,Adolfo Donato da Silva,s/n,,,Praia Comprida,São José,4216602,SC,88103901,,,,,,,,,,,,,,,,"-27,608074","-48,6303759",
,penhas,conexoes_nudems_dpes,Hospital Santo Antônio,,público,Saúde,Local,,Rua,Itajai,545,,,Vorstadt,Blumenau,4202404,SC,89015200,,,,,,,,,,,,,,,,"-26,9164224","-49,05819460000001",
,penhas,conexoes_nudems_dpes,Hospital Univ Professor Polydoro Ernani de São Thiago,,público,Saúde,Local,,Rua,Professora Maria Flora Pausewang,s/n,,,Trindade,Florianópolis,4205407,SC,,,,,,,,,,,,,,,,,"-27,5954062","-48,5175871",
,penhas,conexoes_nudems_dpes,Maternidade Darcy Vargas,,público,Saúde,Local,,Rua,Miguel Couto,44,,,Anita Garibaldi,Joinville,4209102,SC,89202190,,,,,,,,,,,,,,,,"-26,3110049","-48,8494874",
,penhas,conexoes_nudems_dpes,Maternidade Carmela Dutra,,público,Saúde,Local,,Rua,Irmã Benwarda,208,,,Centro,Florianópolis,4205407,SC,88015270,,,,,,,,,,,,,,,,"-27,5894278","-48,5501031",
,penhas,conexoes_nudems_dpes,Hospital Jaraguá,,público,Saúde,Local,,Rua,dos Motoristas de 1936,120,,,Czerniewicz,Jaraguá do Sul,4208906,SC,89255060,,,,,,,,,,,,,,,,"-26,4780018","-49,0811324",
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Tereza Ramos,,público,Saúde,Local,,Rua,Marechal Deodoro,799,,,Centro,Lages,4209300,SC,88501003,,,,,,,,,,,,,,,,"-27,8195211","-50,335383",
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Rio do Testo,,público,Saúde,Local,,Rua,Hermann Weege,2727,,,Centro,Pomerode,4213203,SC,89107000,,,,,,,,,,,,,,,,"-26,7164959","-49,1682352",
,penhas,conexoes_nudems_dpes,Hospital Beatriz Ramos,,público,Saúde,Local,,Rua,Desembargador Alves Pedrosa,185,,,Centro,Indaial,4207502,SC,89080081,,,,,,,,,,,,,,,,"-26,899012","-49,2358428",
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Oásis,,público,Saúde,Local,,Rua,Germano Brandes Senior,690,,,Centro,Timbó,4218202,SC,89090082,,,,,,,,,,,,,,,,"-26,826281","-49,2728957",
,penhas,conexoes_nudems_dpes,Hospital Regional do Oeste,,público,Saúde,Local,,Rua,Florianopolis,1448,,,Santa Maria,Chapecó,4204202,SC,89812505,,,,,,,,,,,,,,,,"-27,107486","-52,59874989999999",
,penhas,conexoes_nudems_dpes,Hospital da Fundação,,público,Saúde,Local,,Rua,Coronel Bertaso,1750,,,Cruzeiro,São Lourenço do Oeste,4216909,SC,89990000,,,,,,,,,,,,,,,,"-26,3581864","-52,8565815",
,penhas,conexoes_nudems_dpes,Hospital Universitário Santa Terezinha,,público,Saúde,Local,,Rua,Barão do Rio Branco,600,,,Centro,Joaçaba,4209003,SC,89600000,,,,,,,,,,,,,,,,"-27,17179","-51,5065897",
,penhas,conexoes_nudems_dpes,Hospital Regional Alto Vale,,público,Saúde,Local,,Rua,Tuiuti,218,,,Centro,Rio do Sul,4214805,SC,89160922,,,,,,,,,,,,,,,,"-27,219271","-49,64349559999999",
,penhas,conexoes_nudems_dpes,Hospital Santa Teresinha,,público,Saúde,Local,,Rua,Jacob Batista Uliano,1370,,,Centro,Braço do Norte,4202800,SC,88750000,,,,,,,,,,,,,,,,"-28,2767499","-49,1704623",
,penhas,conexoes_nudems_dpes,Hospital Nossa Senhora dos Navegantes,,público,Saúde,Local,,Rua,Manoel Constancio Mafra,641,,,Sao Domingos,Navegantes,4211306,SC,88370543,,,,,,,,,,,,,,,,"-26,8876602","-48,655617",
,penhas,conexoes_nudems_dpes,Hospital Regional Deputado Affonso Ghizzo,,público,Saúde,Local,,Rua,Castro Alves,303,,,Colinha,Araranguá,4201406,SC,88906516,,,,,,,,,,,,,,,,"-28,9397827","-49,46455570000001",
